file_name,n_events,start_median_shift,end_median_shift,start_median_hour,end_median_hour,start_median_time,end_median_time,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_natural_2km,p_urban_2km,p_other_2km,p_crop_2km,p_wetland_2km,human_share,human_impacted,landuse_group
3584,4,22,22,22,22,22:00:00,22:00:00,35.33874,107.744589,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3589,67,20,28,20,4,20:00:00,04:00:00,25.346121,117.555685,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3591,30,24.5,20,0.5,20,00:30:00,20:00:00,23.94656,117.3503,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3593,5,20,28,20,4,20:00:00,04:00:00,25.107288,117.555005,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3595,13,32,28.25,8,4.25,08:00:00,04:15:00,24.951791,118.44607,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3596,10,28,28,4,4,04:00:00,04:00:00,24.46201,117.405013,2,Cropland,1,Natural vegetation,0.75,0.25,0,0,0,0.25,FALSE,Natural-dominated
3597,24,24,30,0,6,00:00:00,06:00:00,24.567778,117.518239,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3600,10,16,16,16,16,16:00:00,16:00:00,25.050703,118.266127,3,Urban,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3601,34,20,32,20,8,20:00:00,08:00:00,26.671964,117.19124,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3603,39,20,20,20,20,20:00:00,20:00:00,25.92585,118.393076,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3608,1,32,32,8,8,08:00:00,08:00:00,27.647798,118.688747,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3610,12,28,16,4,16,04:00:00,16:00:00,26.548915,117.996231,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3611,38,16,20,16,20,16:00:00,20:00:00,26.088396,117.10368,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3612,10,32,32,8,8,08:00:00,08:00:00,26.086997,117.444817,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3612600,1,33,33,9,9,09:00:00,09:00:00,37.17921867,-89.058404,5,Other,2,Cropland,0,0,0.25,0.5,0.25,0.5,TRUE,Ag-dominated
3613,9,32,32,8,8,08:00:00,08:00:00,25.284037,118.383698,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3615,1,20,20,20,20,20:00:00,20:00:00,26.057304,119.209604,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3619,5,28,28,4,4,04:00:00,04:00:00,26.100779,119.295144,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3622,3,32,32.5,8,8.5,08:00:00,08:30:00,26.100779,119.295144,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3624,54,24,32,0,8,00:00:00,08:00:00,26.326652,118.755979,5,Other,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3625,3,20,16,20,16,20:00:00,16:00:00,25.24576,117.150525,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3632,1,12,20,12,20,12:00:00,20:00:00,26.315435,104.751606,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3638,2,26,26,2,2,02:00:00,02:00:00,27.576213,107.191157,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3645,79,20,20,20,20,20:00:00,20:00:00,26.594198,104.81999,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3648,4,28,12,4,12,04:00:00,12:00:00,26.050708,107.859702,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3654,1,16,16,16,16,16:00:00,16:00:00,24.871249,104.586066,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3656,62,28,32,4,8,04:00:00,08:00:00,41.238406,122.231353,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3658,9,16,18,16,18,16:00:00,18:00:00,40.95209,120.862859,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3662,23,28,28,4,4,04:00:00,04:00:00,41.5986,121.935696,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3663,32,28,30,4,6,04:00:00,06:00:00,40.375511,124.742974,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
3664,3,28,28,4,4,04:00:00,04:00:00,42.754086,124.083179,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3666,40,28,28,4,4,04:00:00,04:00:00,41.797545,123.196401,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3669,3,28,28,4,4,04:00:00,04:00:00,40.234403,123.328585,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3670,3,20,28,20,4,20:00:00,04:00:00,39.471652,122.582711,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3671,9,20,20,20,20,20:00:00,20:00:00,40.549855,122.652461,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3672,2,28,32,4,8,04:00:00,08:00:00,40.375511,124.742974,5,Other,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
3673,23,28,32,4,8,04:00:00,08:00:00,40.210189,120.433988,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3674,20,20,28,20,4,20:00:00,04:00:00,40.269321,120.469041,1,Natural vegetation,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
3675,10,28,32,4,8,04:00:00,08:00:00,42.01371,122.951184,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3676,3,20,16,20,16,20:00:00,16:00:00,41.125026,121.908957,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3678,7,20,20,20,20,20:00:00,20:00:00,39.841474,122.117254,1,Natural vegetation,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3679,6,28,28,4,4,04:00:00,04:00:00,42.243274,124.036625,5,Other,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3681,46,20,28,20,4,20:00:00,04:00:00,40.923266,122.803966,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3682,1,16,16,16,16,16:00:00,16:00:00,40.754672,120.59247,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3683,4,28,28,4,4,04:00:00,04:00:00,41.72692,125.03679,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3685,1,32,32,8,8,08:00:00,08:00:00,39.781799,123.129198,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3687,26,20,20,20,20,20:00:00,20:00:00,42.621437,123.675436,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3688,1,20,20,20,20,20:00:00,20:00:00,41.948698,124.130817,2,Cropland,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
3691,14,28,26,4,2,04:00:00,02:00:00,31.17634,108.13505,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3693,45,28,20,4,20,04:00:00,20:00:00,29.967405,106.233565,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
3700,2,26,12,2,12,02:00:00,12:00:00,29.035039,105.761294,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3704,10,28,32,4,8,04:00:00,08:00:00,30.944318,108.674842,5,Other,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3705,2,32,32,8,8,08:00:00,08:00:00,28.653371,108.637456,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3706,6,12,18,12,18,12:00:00,18:00:00,29.708068,106.821893,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3709,11,28,24,4,0,04:00:00,00:00:00,29.207546,107.506786,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3711,56,28,32,4,8,04:00:00,08:00:00,29.972779,107.797662,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3720,68,24,32,0,8,00:00:00,08:00:00,29.54633,105.687881,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3728,17,12,20,12,20,12:00:00,20:00:00,29.818174,107.12328,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3731,3,28,20,4,20,04:00:00,20:00:00,30.737812,108.609295,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3733,21,28,32,4,8,04:00:00,08:00:00,29.808129,106.977916,1,Natural vegetation,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3736,13,28,12,4,12,04:00:00,12:00:00,30.412865,108.159455,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3739,3,32,26,8,2,08:00:00,02:00:00,34.342738,109.597958,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3740,7,32,16,8,16,08:00:00,16:00:00,34.331984,109.10789,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3741,8,16,20,16,20,16:00:00,20:00:00,33.999268,109.439328,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3747,1,20,20,20,20,20:00:00,20:00:00,34.341042,109.029633,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3753,6,30.25,24.25,6.25,0.25,06:15:00,00:15:00,34.881673,106.710551,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
37531,15,31,31,7,7,07:00:00,07:00:00,37.89713889,-97.4411111,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3754,1,20,20,20,20,20:00:00,20:00:00,37.993818,109.854869,3,Urban,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3760,2,32,32,8,8,08:00:00,08:00:00,36.980189,99.825521,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3761,2,14,20,14,20,14:00:00,20:00:00,32.90242,100.796611,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3765,2,24,26,0,2,00:00:00,02:00:00,44.266976,128.639537,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3766,2,22,22,22,22,22:00:00,22:00:00,44.780159,129.522687,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3774,1,16,16,16,16,16:00:00,16:00:00,47.314285,126.848283,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3778,2,12,24,12,0,12:00:00,00:00:00,45.726806,126.523186,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
3785,3,12,20,12,20,12:00:00,20:00:00,50.249585,127.499023,3,Urban,3,Urban,0,0.75,0.25,0,0,0.75,TRUE,Urban-dominated
3795,3,20,28,20,4,20:00:00,04:00:00,23.981819,97.879546,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3804,43,32,32,8,8,08:00:00,08:00:00,24.678912,102.688312,1,Natural vegetation,1,Natural vegetation,0.5,0,0.5,0,0,0,FALSE,Natural-dominated
38051,200,22,23,22,23,22:00:00,23:00:00,38.09661389,-121.6512444,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
38071,227,23,22,23,22,23:00:00,22:00:00,38.1198,-121.5428972,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3812,3,16,18,16,18,16:00:00,18:00:00,42.441301,120.807707,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3816,4,28,28,4,4,04:00:00,04:00:00,43.174106,117.758673,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
38171,2,32.5,25.5,8.5,1.5,08:30:00,01:30:00,38.2846833,-85.821925,3,Urban,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
3820,4,20,24,20,0,20:00:00,00:00:00,50.308321,119.371214,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3830,12,16,20,16,20,16:00:00,20:00:00,44.628169,127.180088,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3831,1,28,28,4,4,04:00:00,04:00:00,44.623803,122.961691,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
3834,13,20,20,20,20,20:00:00,20:00:00,43.387278,125.029958,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3845,1,20.5,16.5,20.5,16.5,20:30:00,16:30:00,31.80927,101.44973,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3849,1,16,16,16,16,16:00:00,16:00:00,31.40885,107.240246,1,Natural vegetation,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3862,49,28,28,4,4,04:00:00,04:00:00,38.838361,117.333968,2,Cropland,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
3868,9,28,28,4,4,04:00:00,04:00:00,39.439892,117.075969,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3869,33,20,20,20,20,20:00:00,20:00:00,38.770583,117.5701,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3880,45,28,32,4,8,04:00:00,08:00:00,36.685903,121.175962,5,Other,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3881,41,28,32,4,8,04:00:00,08:00:00,35.406527,115.768534,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3882,11,28,28,4,4,04:00:00,04:00:00,36.866154,116.459246,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3883,2,16,16,16,16,16:00:00,16:00:00,34.5519243,117.7168927,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3885,5,28.5,28.5,4.5,4.5,04:30:00,04:30:00,36.272938,117.379726,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3886,12,28,32,4,8,04:00:00,08:00:00,34.868596,116.175491,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3887,33,28,32,4,8,04:00:00,08:00:00,37.535881,121.289911,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3888,51,28,32,4,8,04:00:00,08:00:00,34.926483,118.382936,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3889,1,28,32,4,8,04:00:00,08:00:00,36.997097,116.580564,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3890,22,20,32,20,8,20:00:00,08:00:00,35.109899,116.210637,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3893,12,28,32,4,8,04:00:00,08:00:00,37.569847,116.335396,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3894,143,28,28,4,4,04:00:00,04:00:00,35.144836,118.274968,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
3896,3,28,28,4,4,04:00:00,04:00:00,37.266821,117.073018,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3898,1,12,16,12,16,12:00:00,16:00:00,35.13497,111.825047,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
39021,24,30,32.5,6,8.5,06:00:00,08:30:00,39.0338222,-94.60745,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3906,2,18,24,18,0,18:00:00,00:00:00,37.641851,110.797948,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3910,11,26,30,2,6,02:00:00,06:00:00,22.462587,112.742789,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3914,14,20,18,20,18,20:00:00,18:00:00,22.552676,112.007501,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3917,2,16,16,16,16,16:00:00,16:00:00,22.184873,113.416799,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3918,2,28,30,4,6,04:00:00,06:00:00,23.115118,116.355037,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
39191,16,21,23,21,23,21:00:00,23:00:00,39.33119444,-108.2178056,2,Cropland,1,Natural vegetation,0.75,0,0,0.25,0,0.25,FALSE,Natural-dominated
3925,1,20,20,20,20,20:00:00,20:00:00,40.506678,81.301296,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3926,10,20,28,20,4,20:00:00,04:00:00,37.445847,78.5372,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3944,29,28,28,4,4,04:00:00,04:00:00,33.014668,118.920997,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3946,23,20,20,20,20,20:00:00,20:00:00,32.687943,120.254645,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3969,2,16,12,16,12,16:00:00,12:00:00,39.437191,116.167531,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3975,5,32,32,8,8,08:00:00,08:00:00,39.320799,115.666086,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
3982,51,20,28,20,4,20:00:00,04:00:00,41.12365,117.970569,2,Cropland,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
3986,2,12,14,12,14,12:00:00,14:00:00,37.823713,115.686356,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3989,2,24,30,0,6,00:00:00,06:00:00,34.827747,111.344163,5,Other,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
3990,1,12,12,12,12,12:00:00,12:00:00,34.691727,112.318621,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
3991,2,30,22,6,22,06:00:00,22:00:00,34.673653,114.11387,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3992,4,32,32,8,8,08:00:00,08:00:00,35.403717,113.944923,3,Urban,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3997,5,24,28,0,4,00:00:00,04:00:00,35.511776,114.197142,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
3999,2,16,16,16,16,16:00:00,16:00:00,34.664817,112.264874,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
4003,37,24,28,0,4,00:00:00,04:00:00,33.313765,113.234746,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
401011281104040_,43,25,23,1,23,01:00:00,23:00:00,44.4814,142.335,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
401031281101050_,495,23,18,23,18,23:00:00,18:00:00,43.135,141.525,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
401031281104010_,13,25,23,1,23,01:00:00,23:00:00,43.8181,142.4258,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
401061281105020_,104,25,23,1,23,01:00:00,23:00:00,42.5733,141.9367,2,Cropland,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
401081281107070_,51,34,34,10,10,10:00:00,10:00:00,42.9344,143.2033,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
401081281107090_,5,14,14,14,14,14:00:00,14:00:00,42.8078,143.5117,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
401101281108051_,517,33,16,9,16,09:00:00,16:00:00,43.9906,144.2189,5,Other,5,Other,0.25,0,0.5,0.25,0,0.25,FALSE,Mixed
4012,9,18,16,18,16,18:00:00,16:00:00,34.721917,112.605462,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
4015,9,28,28,4,4,04:00:00,04:00:00,34.755454,112.153882,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
4016,9,20,20,20,20,20:00:00,20:00:00,33.874388,115.484812,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
4020,6,28,28,4,4,04:00:00,04:00:00,30.9232021,120.7132892,5,Other,2,Cropland,0,0.25,0.25,0.5,0,0.75,TRUE,Ag-dominated
402011282206020_,72,35,34,11,10,11:00:00,10:00:00,37.9217,140.7628,1,Natural vegetation,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
402011282218040_,7,15,15,15,15,15:00:00,15:00:00,37.4081,140.4094,3,Urban,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
402011282218070_,7,21,21,21,21,21:00:00,21:00:00,37.7272,140.4731,3,Urban,3,Urban,0.25,0.75,0,0,0,0.75,TRUE,Urban-dominated
402011282218090_,24,32,15.5,8,15.5,08:00:00,15:30:00,37.8933,140.6428,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
402011282228040_,19,25,23,1,23,01:00:00,23:00:00,37.4242,140.5247,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
402011282228070_,7,21,21,21,21,21:00:00,21:00:00,37.3972,140.4864,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402011282228160_,18,23,23,23,23,23:00:00,23:00:00,37.4142,140.4908,2,Cropland,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
402021282206050_,31,34,34,10,10,10:00:00,10:00:00,38.2156,140.9094,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
402031282207080_,52,25,29,1,5,01:00:00,05:00:00,38.5311,141.0058,2,Cropland,1,Natural vegetation,0.5,0.25,0,0.25,0,0.5,TRUE,Natural-dominated
402031282207090_,50,27,31,3,7,03:00:00,07:00:00,38.4156,141.1386,1,Natural vegetation,3,Urban,0.25,0.5,0,0.25,0,0.75,TRUE,Urban-dominated
402041282204010_,6,34,15,10,15,10:00:00,15:00:00,39.835,141.1614,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402041282204050_,61,23,21,23,21,23:00:00,21:00:00,39.5514,141.175,2,Cropland,1,Natural vegetation,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0.6666666666666666,TRUE,Mixed
402041282204090_,57,21,23,21,23,21:00:00,23:00:00,39.1967,141.1272,2,Cropland,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
402041282204110_,167,23,23,23,23,23:00:00,23:00:00,38.95,141.1817,2,Cropland,2,Cropland,0.25,0,0,0.75,0,0.75,TRUE,Ag-dominated
402041282207090_,30,17,15,17,15,17:00:00,15:00:00,38.5,141.2489,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402041282220220_,2,25,17,1,17,01:00:00,17:00:00,39.835,141.1614,2,Cropland,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402051282201010_,47,17,23,17,23,17:00:00,23:00:00,40.4861,141.4281,3,Urban,2,Cropland,0.25,0.25,0,0.5,0,0.75,TRUE,Ag-dominated
402071282201010_,12,26,27,2,3,02:00:00,03:00:00,40.5922,140.4142,2,Cropland,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
402071282201080_,98,25,23,1,23,01:00:00,23:00:00,40.8078,140.4375,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
402081282211040_,43,14,14,14,14,14:00:00,14:00:00,40.1978,140.2336,1,Natural vegetation,1,Natural vegetation,0.6666666666666666,0.3333333333333333,0,0,0,0.3333333333333333,TRUE,Natural-dominated
402091282209020_,11,21,20,21,20,21:00:00,20:00:00,39.6144,140.1558,5,Other,2,Cropland,0,0,0,1,0,1,TRUE,Ag-dominated
402101282209020_,7,25,25,1,1,01:00:00,01:00:00,39.3536,140.0697,2,Cropland,2,Cropland,0,0.3333333333333333,0,0.6666666666666666,0,1,TRUE,Ag-dominated
402111282214070_,6,20,23,20,23,20:00:00,23:00:00,38.4203,140.3261,2,Cropland,2,Cropland,0.25,0.25,0,0.5,0,0.75,TRUE,Ag-dominated
402111282216010_,16,16,16,16,16,16:00:00,16:00:00,38.6642,140.2731,1,Natural vegetation,1,Natural vegetation,1,0,0,0,0,0,FALSE,Natural-dominated
403011283322030_,4,20,23,20,23,20:00:00,23:00:00,36.4964,140.5544,2,Cropland,3,Urban,0,0.6666666666666666,0,0.3333333333333333,0,1,TRUE,Urban-dominated
403021283322090_,46,26,25,2,1,02:00:00,01:00:00,36.4594,140.4086,2,Cropland,1,Natural vegetation,0.5,0,0,0.5,0,0.5,TRUE,Ag-dominated
403031283301050_,52,20.5,22.5,20.5,22.5,20:30:00,22:30:00,36.1725,139.4725,2,Cropland,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
403031283301060_,24,23,19,23,19,23:00:00,19:00:00,36.1433,139.7047,3,Urban,3,Urban,0,1,0,0,0,1,TRUE,Urban-dominated
403031283301222_,11,25,30,1,6,01:00:00,06:00:00,36.2114,139.6786,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
403031283302041_,2,15,19,15,19,15:00:00,19:00:00,35.8564,140.135,3,Urban,3,Urban,0,0.5,0.25,0.25,0,0.75,TRUE,Urban-dominated
403031283302051_,826,25,26,1,2,01:00:00,02:00:00,35.8422,140.1617,5,Other,2,Cropland,0,0.5,0,0.5,0,1,TRUE,Urban-dominated
403031283302091_,9,19,23,19,23,19:00:00,23:00:00,35.8997,140.5028,3,Urban,2,Cropland,0.25,0,0.25,0.5,0,0.5,TRUE,Ag-dominated
403031283302231_,11,25,23,1,23,01:00:00,23:00:00,35.8586,140.02440000000001,3,Urban,3,Urban,0,0.75,0,0.25,0,1,TRUE,Urban-dominated
403031283303010_,89,22,21.5,22,21.5,22:00:00,21:30:00,36.1392,140.3397,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
403031283303071_,4,25,23,1,23,01:00:00,23:00:00,36.0378,140.4039,5,Other,5,Other,0,0,0.75,0.25,0,0.25,FALSE,Mixed
403031283303091_,39,22.5,23,22.5,23,22:30:00,23:00:00,35.9647,140.4889,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
403031283303100_,27,32,32,8,8,08:00:00,08:00:00,35.935,140.5503,3,Urban,2,Cropland,0,0.25,0,0.75,0,1,TRUE,Ag-dominated
403031283303160_,40,23,19,23,19,23:00:00,19:00:00,36.1231,140.5286,5,Other,1,Natural vegetation,0.5,0.5,0,0,0,0.5,TRUE,Urban-dominated
