file_name,total_days,days_with_DO_below_3,n_events,days_11am_DO_below_3,per,latitude,longitude,lc5_point,lc5_name,lc5_dom_2km,lc5_dom_name_2km,p_urban_2km,p_crop_2km,p_other_2km,p_wetland_2km,p_natural_2km,human_share,human_impacted,landuse_group
2910,657,135,20.54794521,74,45.18518519,32.288364,118.315567,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2911,692,167,24.13294798,101,39.52095808,33.540418,115.637255,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2912,818,1,0.122249389,1,0,31.08593,119.031442,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
2913,796,16,2.010050251,3,81.25,32.570486,116.5909,4,Wetland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2914,765,5,0.653594771,1,80,31.645018,117.858773,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2915,649,1,0.154083205,0,100,29.699942,118.293416,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2916,814,2,0.245700246,0,100,32.407674,116.887689,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2917,669,43,6.427503737,14,67.44186047,38.879326,116.001576,4,Wetland,4,Wetland,0,0,0.5,0.5,0,0,FALSE,Mixed
2918,605,7,1.157024793,0,100,30.4956203,117.0053119,5,Other,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2919,647,5,0.772797527,2,60,30.509513,117.000948,2,Cropland,2,Cropland,0.25,0.5,0.25,0,0,0.75,TRUE,Ag-dominated
2920,638,88,13.79310345,49,44.31818182,32.059642,116.807275,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2921,672,8,1.19047619,4,50,32.641579,116.915776,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2922,663,75,11.31221719,32,57.33333333,33.753156,116.979217,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2924,584,61,10.44520548,0,100,29.763863,118.366667,1,Natural vegetation,1,Natural vegetation,0.25,0,0,0,0.75,0.25,FALSE,Natural-dominated
2925,183,30,16.39344262,9,70,31.785615,117.154467,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2926,690,13,1.884057971,2,84.61538462,33.483853,117.215577,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2928,798,7,0.877192982,2,71.42857143,31.130526,118.012738,1,Natural vegetation,1,Natural vegetation,0.25,0,0.25,0,0.5,0.25,FALSE,Natural-dominated
2929,806,2,0.248138958,1,50,30.832508,117.091176,5,Other,5,Other,0,0,0.75,0.25,0,0,FALSE,Mixed
2930,812,105,12.93103448,74,29.52380952,33.316899,117.316955,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2932,766,2,0.261096606,0,100,32.045256,116.621515,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2933,662,75,11.32930514,34,54.66666667,33.219622,116.067254,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2934,326,4,1.226993865,1,75,31.229151,118.288408,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2936,809,96,11.86650185,42,56.25,31.630932,118.517796,2,Cropland,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2937,674,60,8.902077151,25,58.33333333,32.658297,115.595644,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2938,661,146,22.08774584,64,56.16438356,31.71867,118.521306,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2939,650,27,4.153846154,10,62.96296296,32.912195,115.867791,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2940,652,1,0.153374233,0,100,31.589232,117.271944,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2941,658,1,0.151975684,0,100,31.539384,116.332494,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2943,667,31,4.647676162,9,70.96774194,30.934479,117.926587,2,Cropland,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
2944,667,37,5.547226387,24,35.13513514,31.449897,116.423277,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2946,803,21,2.615193026,14,33.33333333,29.992903,116.466746,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2947,726,1,0.137741047,1,0,31.657076,117.545139,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2948,684,106,15.49707602,57,46.22641509,33.103036,116.867173,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2949,797,1,0.125470514,0,100,29.905695,115.966227,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2951,720,189,26.25,11,94.17989418,35.545375,116.827792,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2952,307,9,2.931596091,6,33.33333333,36.665194,117.065407,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2953,764,3,0.392670157,1,66.66666667,36.074312,118.753745,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2954,582,6,1.030927835,2,66.66666667,34.764207,118.710756,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2956,750,16,2.133333333,3,81.25,38.018599,118.909417,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2957,348,7,2.011494253,2,71.42857143,36.94308,118.106575,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2959,801,15,1.872659176,2,86.66666667,34.90613,117.237479,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2960,786,134,17.04834606,5,96.26865672,35.496218,118.818401,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
2961,781,76,9.731113956,11,85.52631579,35.341198,119.454681,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
2962,576,1,0.173611111,0,100,36.467925,119.51198,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2963,811,18,2.219482121,5,72.22222222,37.41156,116.317671,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2964,723,30,4.149377593,17,43.33333333,37.505466,117.86615,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2965,534,8,1.498127341,1,87.5,36.748637,115.927885,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2966,799,88,11.01376721,51,42.04545455,36.665439,116.839637,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2967,809,6,0.741656366,5,16.66666667,35.389133,116.593313,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2968,712,160,22.47191011,89,44.375,36.584928,121.025384,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
2969,299,13,4.347826087,9,30.76923077,35.104323,116.999244,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
2970,305,11,3.606557377,4,63.63636364,35.093029,116.390365,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2971,789,1,0.126742712,0,100,36.007278,112.369528,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2972,742,3,0.404312668,2,33.33333333,35.6432,111.311222,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2974,822,14,1.703163017,4,71.42857143,39.385192,112.7273,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2975,201,3,1.492537313,0,100,37.391903,110.638294,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2976,745,9,1.208053691,0,100,39.046414,112.928209,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2977,813,39,4.79704797,0,100,36.851836,112.904166,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2979,761,36,4.730617608,0,100,39.881319,113.436835,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2980,823,14,1.70109356,3,78.57142857,37.011252,112.659155,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2982,777,15,1.930501931,6,60,37.061278,111.84924,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
2984,717,49,6.834030683,10,79.59183673,35.804568,112.091637,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2985,773,143,18.49935317,84,41.25874126,36.262111,112.893756,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2988,825,26,3.151515152,7,73.07692308,35.721123,110.611691,1,Natural vegetation,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
2989,554,20,3.610108303,2,90,38.507979,112.970149,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2990,578,1,0.173010381,0,100,35.802291,112.325978,2,Cropland,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
2991,701,34,4.85021398,8,76.47058824,34.827824,110.350121,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2992,792,16,2.02020202,3,81.25,38.204692,111.790879,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2993,644,38,5.900621118,0,100,40.248502,112.313511,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2994,302,3,0.993377483,2,33.33333333,37.116438,111.938469,2,Cropland,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
2996,774,7,0.904392765,3,57.14285714,40.527234,114.26629,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
2997,510,2,0.392156863,0,100,38.08174,111.885129,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
2998,557,6,1.077199282,0,100,37.394505,111.933908,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
2999,599,2,0.333889816,1,50,37.545849,112.623635,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3001,725,9,1.24137931,1,88.88888889,37.848604,113.648897,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
3002,752,3,0.39893617,0,100,38.602968,110.89649,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3004,335,11,3.28358209,2,81.81818182,38.349717,112.736862,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3005,690,14,2.028985507,5,64.28571429,38.437547,112.760715,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3007,613,28,4.567699837,8,71.42857143,37.473111,112.332332,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3008,592,1,0.168918919,0,100,36.451597,110.666933,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3009,773,6,0.776196636,0,100,34.787733,110.74778,2,Cropland,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3012,823,133,16.16038882,28,78.94736842,23.663332,117.010667,5,Other,3,Urban,0.5,0,0.5,0,0,0.5,TRUE,Urban-dominated
3013,818,1,0.122249389,0,100,23.103511,113.299762,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3014,723,96,13.2780083,10,89.58333333,22.888408,115.670252,5,Other,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
3015,804,97,12.06467662,32,67.01030928,20.874187,110.065695,2,Cropland,5,Other,0,0,1,0,0,0,FALSE,Mixed
3017,757,1,0.132100396,0,100,23.557082,113.573502,3,Urban,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
3018,794,2,0.251889169,1,50,21.788581,111.940695,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3019,793,21,2.648171501,10,52.38095238,23.123124,113.804508,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3020,669,15,2.242152466,7,53.33333333,22.528784,113.3708,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3021,327,2,0.611620795,0,100,21.426139,110.797865,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3022,799,77,9.637046308,27,64.93506494,23.6177,114.043419,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3024,764,43,5.628272251,13,69.76744186,21.817654,112.20793,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3025,785,50,6.369426752,25,50,23.624911,116.084536,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3027,769,10,1.300390117,4,60,21.912125,110.292455,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3029,785,28,3.566878981,13,53.57142857,23.031892,115.691944,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3031,788,77,9.771573604,28,63.63636364,22.926477,114.078428,3,Urban,3,Urban,0.75,0,0,0,0.25,0.75,TRUE,Urban-dominated
3032,346,52,15.02890173,36,30.76923077,22.761322,114.127158,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3034,809,15,1.854140915,3,80,22.548277,114.144205,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3035,746,142,19.03485255,63,55.63380282,22.9081,113.604057,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3036,782,12,1.534526854,3,75,22.909763,115.33408,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3037,703,96,13.65576102,40,58.33333333,23.216101,116.624073,3,Urban,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
3038,194,31,15.97938144,14,54.83870968,22.504472,114.620918,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3039,801,26,3.245942572,7,73.07692308,21.704117,110.314917,1,Natural vegetation,5,Other,0.25,0.25,0.5,0,0,0.5,TRUE,Mixed
3040,743,215,28.93674293,98,54.41860465,21.833564,112.661708,5,Other,1,Natural vegetation,0,0,0.5,0,0.5,0,FALSE,Natural-dominated
3041,634,227,35.8044164,112,50.66079295,22.928083,114.111006,3,Urban,1,Natural vegetation,0.5,0,0,0,0.5,0.5,TRUE,Urban-dominated
3042,791,221,27.93931732,150,32.12669683,22.202501,113.529852,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3044,784,39,4.974489796,25,35.8974359,21.222112,110.48836,5,Other,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3045,789,23,2.915082383,6,73.91304348,21.914394,110.800196,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3047,728,15,2.06043956,3,80,26.040433,119.30373,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3048,776,26,3.350515464,2,92.30769231,21.899485,111.599009,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3051,593,82,13.82799325,63,23.17073171,22.819872,114.198587,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3054,803,32,3.98505604,6,81.25,22.043911,110.84747,2,Cropland,2,Cropland,0,0.75,0,0,0.25,0.75,TRUE,Ag-dominated
3057,769,5,0.650195059,3,40,22.32444,107.00286,5,Other,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3062,619,7,1.13085622,0,100,22.62867,110.154484,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3064,798,4,0.501253133,2,50,23.496188,111.315001,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3067,794,11,1.385390428,0,100,21.49836,109.487331,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
3078,643,1,0.155520995,0,100,22.80351,108.925424,1,Natural vegetation,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3080,763,153,20.05242464,94,38.5620915,21.661164,109.187354,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3082,805,10,1.242236025,1,90,21.478081,109.088091,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3083,795,8,1.006289308,4,50,22.658889,107.052149,1,Natural vegetation,1,Natural vegetation,0,0.25,0,0,0.75,0.25,FALSE,Natural-dominated
3084,558,3,0.537634409,0,100,21.952482,108.629303,3,Urban,3,Urban,0.666666667,0,0,0,0.333333333,0.666666667,TRUE,Urban-dominated
3087,659,3,0.455235205,0,100,23.271717,107.640959,3,Urban,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3090,682,4,0.586510264,0,100,23.750608,109.204224,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3091,797,302,37.89209536,116,61.58940397,22.821797,108.367836,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3099500,1874,2,0.106723586,0,100,41.03672598,-80.5361815,3,Urban,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3106,536,1,0.186567164,0,100,42.871439,90.201337,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3107,261,1,0.383141762,1,0,44.487779,81.158159,1,Natural vegetation,1,Natural vegetation,0,0,0.25,0,0.75,0,FALSE,Natural-dominated
3114,810,37,4.567901235,11,70.27027027,32.009033,118.826554,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3115,635,9,1.417322835,5,44.44444444,33.909789,118.294211,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3117,634,134,21.13564669,94,29.85074627,33.700643,118.925481,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3118,784,34,4.336734694,5,85.29411765,31.581693,119.733919,2,Cropland,2,Cropland,0,0.75,0,0.25,0,0.75,TRUE,Ag-dominated
3119,815,10,1.226993865,3,70,33.311428,118.304098,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3120,802,29,3.6159601,12,58.62068966,31.547984,120.010409,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3121,800,16,2,14,12.5,32.002485,120.026617,2,Cropland,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
3122,634,14,2.208201893,8,42.85714286,31.678267,120.154207,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3123,757,6,0.792602378,1,83.33333333,33.597258,118.897236,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3123499,81,2,2.469135802,1,50,38.2150706,-85.7480176,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3124,671,1,0.149031297,0,100,31.211617,119.89146,3,Urban,2,Cropland,0,0.5,0.25,0,0.25,0.5,TRUE,Ag-dominated
3125,784,55,7.015306122,33,40,32.328114,119.396018,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3126,782,80,10.23017903,37,53.75,32.598956,120.945333,5,Other,1,Natural vegetation,0,0.25,0.25,0.25,0.25,0.25,FALSE,Mixed
3128,791,30,3.792667509,6,80,32.061707,118.763232,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3129,789,1,0.126742712,1,0,34.639856,116.715063,5,Other,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3130,775,49,6.322580645,33,32.65306122,31.488754,120.304898,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3131,809,144,17.79975278,119,17.36111111,33.268901,118.983374,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3132,819,7,0.854700855,3,57.14285714,31.816204,121.022964,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3133,771,106,13.74837873,58,45.28301887,31.930388,121.822913,2,Cropland,5,Other,0,0.25,0.5,0,0.25,0.25,FALSE,Mixed
3134,729,23,3.155006859,17,26.08695652,32.056126,120.412665,3,Urban,5,Other,0.25,0.25,0.5,0,0,0.5,TRUE,Mixed
3135,812,61,7.512315271,43,29.50819672,32.05804,121.591802,3,Urban,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3136,754,17,2.25464191,7,58.82352941,31.635595,119.506363,5,Other,2,Cropland,0.25,0.25,0.25,0.25,0,0.5,TRUE,Mixed
3137,766,5,0.652741514,0,100,32.090435,120.288398,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3138,730,49,6.712328767,21,57.14285714,31.306263,119.239627,2,Cropland,2,Cropland,0.25,0.75,0,0,0,1,TRUE,Ag-dominated
3140,791,115,14.53855879,55,52.17391304,32.171928,121.373409,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3143,740,5,0.675675676,3,40,31.405592,120.135477,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3144,790,4,0.506329114,0,100,31.953122,120.252139,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3145,821,24,2.923264312,8,66.66666667,32.099615,118.503297,3,Urban,1,Natural vegetation,0.25,0.25,0,0,0.5,0.5,TRUE,Natural-dominated
3146,798,15,1.879699248,5,66.66666667,31.758783,120.00259,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3147,800,73,9.125,44,39.7260274,31.908105,120.062543,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3148,732,1,0.136612022,0,100,31.452117,120.427174,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3149,776,87,11.21134021,0,100,32.570502,119.949664,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3150,736,2,0.27173913,1,50,34.217261,117.249737,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3151,764,1,0.130890052,0,100,31.22454,119.850415,1,Natural vegetation,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3152,790,7,0.886075949,6,14.28571429,32.492358,119.50462,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3153,800,31,3.875,13,58.06451613,31.768555,120.810987,3,Urban,2,Cropland,0,0.75,0.25,0,0,0.75,TRUE,Ag-dominated
3154,694,17,2.449567723,2,88.23529412,32.410881,119.560684,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3155,771,53,6.874189364,35,33.96226415,32.538861,119.959148,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3156,703,70,9.957325747,57,18.57142857,31.547747,121.035126,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3157,700,42,6,12,71.42857143,33.121895,118.750332,3,Urban,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
3158,739,90,12.17861976,56,37.77777778,31.515118,121.276419,3,Urban,2,Cropland,0.333333333,0.333333333,0.333333333,0,0,0.666666667,TRUE,Mixed
3159,772,36,4.663212435,28,22.22222222,32.485833,119.87053,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3160,755,15,1.986754967,0,100,32.245055,119.911408,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3162,735,33,4.489795918,25,24.24242424,31.925323,118.532748,2,Cropland,2,Cropland,0,0.5,0,0.5,0,0.5,TRUE,Ag-dominated
3163,772,114,14.76683938,65,42.98245614,33.301657,119.182933,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3164,748,12,1.604278075,6,50,31.191479,120.661595,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
3165,298,3,1.006711409,0,100,31.46746,118.882541,5,Other,5,Other,0,0,1,0,0,0,FALSE,Mixed
3166,733,13,1.773533424,3,76.92307692,32.375163,120.845123,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3167,796,30,3.768844221,15,50,32.07894,120.646561,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3168,811,70,8.631319359,42,40,32.421756,119.893747,3,Urban,3,Urban,0.75,0.25,0,0,0,1,TRUE,Urban-dominated
3169,763,6,0.786369594,4,33.33333333,32.427353,119.265049,3,Urban,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3170,809,93,11.49567367,38,59.13978495,31.260263,120.87278,3,Urban,3,Urban,0.5,0.25,0.25,0,0,0.75,TRUE,Urban-dominated
3171,680,5,0.735294118,1,80,32.032782,118.752935,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3172,796,4,0.502512563,0,100,30.831855,120.558677,2,Cropland,3,Urban,0.5,0.25,0,0,0.25,0.75,TRUE,Urban-dominated
3173,740,5,0.675675676,2,60,34.5227503,117.9285451,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3174,660,13,1.96969697,4,69.23076923,32.302834,121.193199,3,Urban,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3175,672,90,13.39285714,70,22.22222222,32.945673,120.315457,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3176,290,5,1.724137931,4,20,31.346315,119.223289,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3177,736,5,0.679347826,2,60,33.104157,118.736352,3,Urban,5,Other,0,0,1,0,0,0,FALSE,Mixed
3178,732,3,0.409836066,2,33.33333333,31.554449,120.284393,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3179,743,38,5.114401077,22,42.10526316,31.433021,120.875192,2,Cropland,2,Cropland,0.5,0.5,0,0,0,1,TRUE,Urban-dominated
3180,810,88,10.86419753,50,43.18181818,31.388542,120.973408,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3181,822,15,1.824817518,7,53.33333333,32.123444,119.57278,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3182,799,29,3.629536921,22,24.13793103,31.910246,120.32641,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3183,653,3,0.45941807,2,33.33333333,31.577007,120.556522,2,Cropland,1,Natural vegetation,0,0.5,0,0,0.5,0.5,TRUE,Ag-dominated
3186,797,2,0.250941029,1,50,31.907854,120.204109,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3187,755,10,1.324503311,3,70,31.460995,120.869564,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3188,740,87,11.75675676,52,40.22988506,32.065877,118.394022,1,Natural vegetation,1,Natural vegetation,0,0,0,0,1,0,FALSE,Natural-dominated
3189,801,7,0.873907615,4,42.85714286,32.061707,118.763232,3,Urban,3,Urban,1,0,0,0,0,1,TRUE,Urban-dominated
3192,805,58,7.204968944,38,34.48275862,31.830233,119.607156,2,Cropland,2,Cropland,0,1,0,0,0,1,TRUE,Ag-dominated
3193,583,2,0.343053173,0,100,33.401736,118.538133,2,Cropland,2,Cropland,0,0.5,0.5,0,0,0.5,TRUE,Ag-dominated
